booking_date	checkin_date	country	city	hotel_segment	room_type	nights	num_guests	breakfast_included	price_per_night	total_price
2024-09-16	2024-10-30	Germany	Munich	Business	Deluxe	10	3	0.0	144.99	1449.86
2024-07-24	2024-08-29	Spain	Valencia	Business	Deluxe	6	1	0.0	142.18	853.1
2024-12-18	2024-12-26	UK	Manchester	Conference	Family	2	4	0.0	144.47	288.93
2024-08-03	2024-08-11	Germany	Berlin	Tour Group	Standard	12	4	1.0	117.63	1411.52
2025-04-29	2025-04-30	UK	Edinburgh		Family	9	1	0.0	214.25	1928.27
2024-12-29	2025-02-19	Spain	Valencia	Leisure	Family	5	3	1.0	213.87	1069.36
2024-12-27	2025-02-17	Germany	Hamburg	Business	Deluxe	14	2	0.0	144.0	2015.97
2025-04-17	2025-04-30	Spain	Barcelona	Leisure	suite	12	3	0.0	225.55	2706.61
2024-05-22	2024-06-27	Ireland	Galway	Conference	Standard	6	1	1.0	97.16	582.96
2024-12-01	2024-12-31	Spain	Madrid	Leisure Stay	Deluxe	7	2	0.0	125.83	880.78
2025-04-06	2025-04-30	UK	London	Conference	Suite	2	1	0.0	163.59	327.18
2025-03-10	2025-04-30	Ireland	Dublin	Leisure	Deluxe	9	1	1.0	189.21	1702.85
2024-08-19	2024-10-02	Ireland	Cork	 Leisure 	Deluxe	13	1	1.0	142.26	1849.35
2025-03-31	2025-03-31	Spain	Valencia	LEISURE	standard	7	3	1.0	94.88	664.18
2024-07-02	2024-08-29	Germany	Hamburg	Tour Group	standard	1	1	1.0	102.44	102.44
2024-11-05	2024-11-15	Spain	BARCELONA	Business	Suite 	7	1	1.0	159.68	1117.73
2024-11-24	2024-12-10	UK	Edinburgh	leisure	Deluxe	14	4	0.0	166.79	2335.1
2024-12-17	2025-01-14	Spain	Valencia	Biz	Suite	11	3	0.0	198.07	2178.78
2024-09-28	2024-11-17	Ireland	Dublin	Leisure	Family	2	1	1.0	173.15	346.31
2025-03-17	2025-04-08	Italy	Milan	Business	Standard	2	4	1.0	98.63	197.25
2024-10-19	2024-10-31	Ireland	Galway	Leisure	SUITE	12	3	0.0	273.52	3282.29
2024-09-22	2024-10-03	UK	Edinburgh	Business	FAMILY	2	1	0.0	108.33	216.67
2024-08-23	2024-10-18	 Spain	Madrid	Leisure	Suite	3	4	1.0	212.06	636.18
2024-10-20	2024-11-19	Italy	Rome	tour group	Standard	9	2	0.0	60.18	541.6
2025-03-27	2025-04-01	Ireland	Dublin		Deluxe	5	2	0.0	123.2	616.01
2024-05-05	2024-05-21	Ireland	galway	Conference	Standard	6	4	1.0	101.29	607.74
2024-10-07	2024-11-22	Ireland	Cork	Conference	Suite	9	3	0.0	306.6	2759.44
2024-11-14	2024-12-30	Italy	rome	Conference	Family	11	3	0.0	182.27	2004.96
2024-06-22	2024-07-26	Italy	Milan	business	Standard	9	1	0.0	132.36	1191.27
2025-01-28	2025-02-13	Spain	Barcelona	Tour Group	STANDARD	7	2	1.0	89.58	627.03
2025-03-22	2025-04-28	Germany	Berlin	Leisure	Deluxe	5	3	1.0	170.31	851.57
2025-04-03	2025-04-03	Spain 	Valencia	Conference	Standard	3	2	0.0	53.02	159.07
2024-09-09	2024-10-08	Germany	Munich	Business 	Deluxe	6	4	0.0	181.54	1089.24
2024-10-20	2024-11-21	Ireland	Dublin	tour group	Deluxe	3	1	1.0	156.24	468.73
2024-10-11	2024-11-19	UK	Manchester	Conference	Standard	1	1	1.0	84.26	84.26
2024-10-22	2024-11-18	UK	 London 	Leisure	Family	11	2	1.0	270.78	2978.53
2024-11-06	2024-11-27	Germany	Berlin	Business	Family	14	2	0.0	125.35	1754.94
2024-07-28	2024-08-27	Ireland	 Galway 	Leisure	family	11	1		164.17	1805.9
2024-12-20	2025-01-10	UK	London	Leisure	Standard	7	1	1.0	87.4	611.8
2024-11-27	2025-01-05	Germany	 Munich	business	Suite	3	4	0.0	247.76	743.29
2024-12-06	2024-12-29	UK	Edinburgh	Business	Suite	10	3	1.0	203.61	2036.11
2024-12-31	2025-02-24	Italy	Rome	Leisure	Standard	2	2	1.0	99.86	199.71
2025-03-16	2025-03-26	Spain	madrid	Leisure	Suite	3	3	1.0	211.78	635.34
2025-03-21	2025-04-30	UK	London	Leisure	Family	14	1	0.0	145.61	2038.53
2025-04-06	2025-04-30	Spain	Madrid	Business	Family	11	2	1.0	210.75	2318.24
2024-11-23	2025-01-14	Germany	Hamburg	Leisure	Standard	5	4	0.0	86.33	431.66
2024-09-16	2024-09-20	Italy	Milan	Leisure	suite	4	1	0.0	210.21	840.85
2025-03-02	2025-04-29	Italy	Rome	Leisure	Deluxe	7	4		127.38	891.69
2024-06-22	2024-06-26	UK 	London	Conference	standard	6	1	0.0	116.89	701.33
2024-08-11	2024-08-17	Italy	Milan	Leisure	Standard	13	4	1.0	80.1	1041.3
2025-01-11	2025-02-26	UK	Manchester 	Leisure	Standard	14	4	0.0	81.91	1146.7
2024-10-27	2024-11-06	Spain	Valencia	Leisure	Deluxe	6	2	1.0	135.97	815.84
2024-06-24	2024-07-26	Italy	Milan	Conference	Deluxe	10	4	1.0	129.68	1296.76
2024-12-30	2025-01-02	UK	Manchester	business	FAMILY	2	2	1.0	142.27	284.53
2025-03-26	2025-04-30	Germany	Munich	Leisure	Family	4	3	0.0	141.29	565.17
2025-01-12	2025-02-27	Italy	Florence	Business	Suite	3	3	0.0	279.87	839.61
2025-02-01	2025-02-16	Germany	Munich	Business	standard	4	1	1.0	80.42	321.69
2025-02-09	2025-03-31	Ireland	Dublin	Business	Suite	13	4	1.0	246.5	3204.5
2024-10-03	2024-11-22	spain	 Barcelona	Leisure	Deluxe	12	3	1.0	97.96	1175.57
2024-12-21	2025-01-22	Spain	Barcelona	Tour Group	Suite	14	1	0.0	178.7	2501.84
2024-11-29	2025-01-17	Italy	Rome	Business	Deluxe	12	3	0.0	184.52	2214.27
2025-03-04	2025-04-21	Italy	Florence	Business	Deluxe	12	2	1.0	181.13	2173.57
2024-09-02	2024-09-05	Ireland	Cork	Leisure	Family	13	4	1.0	219.68	2855.82
2025-02-22	2025-03-03	Ireland	Dublin	tour group	Standard	10	3	1.0	101.75	1017.47
2024-09-11	2024-10-03	Italy	MILAN	Leisure	Suite	4	3	0.0	183.92	735.69
2025-01-27	2025-03-18	Ireland	Dublin	Leisure	 Family 	1	2	1.0	165.12	165.12
2024-10-31	2024-12-27	spain	Valencia	Business	Family	6	3	0.0	109.17	655.03
2024-10-04	2024-10-07	Spain	Madrid	Leisure	Standard	9	2	1.0	72.33	650.99
2024-06-28	2024-07-19	Spain	Valencia	Leisure	Deluxe	13	1	1.0	170.76	2219.91
2025-03-05	2025-04-14	Germany	Hamburg	Business	deluxe	13	3	0.0	138.3	1797.88
2025-04-23	2025-04-30	Ireland	Cork	Leisure	STANDARD	6	2	1.0	114.92	689.5
2025-01-17	2025-01-26	Spain	valencia	Tour Group	Suite	6	3	1.0	206.24	1237.42
2024-11-07	2025-01-03	Ireland	DUBLIN	Conference	Deluxe	9	1	0.0	193.82	1744.34
2024-05-03	2024-05-29	Germany	Hamburg	Leisure	Family	5	4	0.0	165.33	826.65
2024-05-24	2024-06-20	Spain	Madrid	Leisure	Family	2	4	0.0	136.94	273.88
2024-10-25	2024-12-09	Ireland	Dublin	 Leisure 	 Family 	8	2	0.0	118.62	948.98
2025-01-17	2025-02-23	Italy	Rome	Leisure	Deluxe	9	4	1.0	144.64	1301.77
2024-12-02	2025-01-08	Germany	 Munich 	 Conference	Family	7	1	1.0	215.81	1510.68
2024-06-06	2024-07-30	UK	EDINBURGH	Tour Group	Standard	8	3	1.0	61.58	492.62
2025-02-15	2025-03-11	Ireland	Dublin	Business	Standard	5	1	1.0	92.06	460.3
2025-01-24	2025-03-16	Germany	Berlin	Business	 Suite 	3	3	0.0	273.33	819.99
2024-12-09	2024-12-26	Germany	Berlin	Leisure	Standard	4	1	1.0	88.14	352.57
2025-01-25	2025-03-19	Germany	 Berlin	Tour Group	Suite	7	2	0.0	282.18	1975.26
2025-02-07	2025-03-13	Spain	VALENCIA	Business	Deluxe	2	3	1.0	148.25	296.5
2024-07-08	2024-08-29	Ireland	Cork	Tour Group	Suite	12	4	0.0	210.1	2521.19
2024-06-24	2024-07-15	Italy	Milan		Std	3	4	1.0	124.69	374.07
2024-05-09	2024-06-23	Italy	Rome	Leisure	Suite	7	4	1.0	216.94	1518.56
2024-06-19	2024-08-05	Italy	Rome	Business	Family	3	3	0.0	223.17	669.5
2024-05-07	2024-05-12	Italy	Milan		Suite	3	1	0.0	243.22	729.65
2024-06-22	2024-06-25	Ireland	 Cork 	Conference	standard 	13	1	0.0	110.09	1431.11
2024-06-19	2024-07-03	Ireland	Galway	Conference	Standard	11	4		78.75	866.3
2025-01-20	2025-02-07	Ireland	Galway	Conference	Family	9	3	0.0	191.97	1727.76
2024-12-08	2025-01-16	Germany	Berlin	Conference	Suite	13	4	1.0	236.77	3077.99
2025-02-06	2025-03-16	Italy	Rome	Tour Group	suite	11	2	1.0	247.37	2721.03
2024-07-28	2024-07-29	UK	Manchester	Leisure	Standard	8	2	0.0	61.11	488.86
2024-07-13	2024-09-10	Spain	Valencia	Tour Group	Family	4	1	0.0	152.8	611.19
2025-01-18	2025-02-26	Germany	Munich	Conference	Family	6	1	0.0	251.66	1509.99
2025-02-12	2025-04-11	Ireland	Galway	Leisure	Standard	10	1	0.0	86.43	864.34
2024-08-26	2024-10-13	UK	Edinburgh	business	Deluxe	5	2	0.0	124.01	620.03
2025-04-16	2025-04-30	Italy	Milan	Business	Deluxe	10	4	1.0	101.72	1017.19
2024-12-07	2024-12-10	Ireland	Dublin	Leisure	Standard	11	1	0.0	105.53	1160.84
2024-05-23	2024-05-26	Ireland	Galway	Tour Group	Standard	11	2	1.0	69.44	763.82
2025-04-03	2025-04-30	 Italy 	 Milan	Business	Standard	10	3	1.0	79.32	793.19
2025-02-10	2025-03-05	Italy	Rome	Leisure	Deluxe	6	3	1.0	145.72	874.31
2024-05-13	2024-05-28	Italy	Rome	Leisure	STANDARD	4	1	1.0	105.37	421.5
2024-06-20	2024-06-21	Ireland	Cork	Leisure	Standard	10	2	1.0	112.49	1124.94
2024-07-02	2024-08-13	Ireland	Galway	 Leisure 	Family	14	1	0.0	161.98	2267.73
2025-04-23	2025-04-30	Italy	Rome	Leisure	Standard	6	3		59.85	359.13
2024-06-29	2024-08-25	Ireland	Cork	Leisure	Family	2	2	1.0	174.94	349.87
2024-11-01	2024-11-16	Ireland	 Galway 	Conference	Standard	12	3	0.0	71.15	853.8
2024-05-23	2024-06-23	Spain	Valencia	Business	Suite	8	4	1.0	272.53	2180.21
2024-09-08	2024-10-17	Spain	Valencia	Leisure	Suite	10	3	0.0	172.27	1722.7
2025-01-31	2025-03-04	Germany	Berlin	business	Family	2	1	0.0	151.15	302.31
2024-05-31	2024-06-13	Italy	Florence	Leisure	Deluxe	5	1		126.67	633.37
2025-01-21	2025-03-07	Spain	Valencia	Tour Group	Deluxe	3	2	1.0	159.35	478.04
2024-06-05	2024-07-14	Italy	Florence	Tour Group	Family	5	3	1.0	175.95	879.75
2025-01-24	2025-02-27	IRELAND	GALWAY	Leisure	Standard	9	2	0.0	86.83	781.45
2025-03-10	2025-04-26	UK	Edinburgh	Leisure	Family	2	1	0.0	201.75	403.51
2024-07-27	2024-08-02	Spain	MADRID	Leisure	Family	3	4	1.0	193.16	579.47
2024-06-25	2024-07-18	UK	Edinburgh	 Business 	Deluxe	11	3	1.0	144.47	1589.21
2024-09-26	2024-11-04	Italy	Milan	CONFERENCE	Family	14	4	1.0	158.08	2213.08
2025-03-25	2025-04-30	Italy	Florence	Tour Group	Family	7	2	0.0	167.67	1173.67
2024-06-24	2024-07-18	Germany	Berlin	Leisure	Deluxe	3	4	0.0	166.59	499.77
2025-01-19	2025-03-13	Ireland	Dublin	Leisure	Standard	6	1	1.0	90.76	544.54
2024-07-06	2024-08-31	Germany	Berlin	 Business	Deluxe	13	3	1.0	164.05	2132.62
2024-06-02	2024-07-03	UK	Manchester	Conference	Suite	13	4	0.0	157.79	2051.22
2024-07-20	2024-07-29	Spain	Valencia	conference	Standard	10	2		97.53	975.28
2024-07-26	2024-09-07	Spain	VALENCIA	Leisure	Deluxe	5	4	0.0	187.34	936.72
2024-09-21	2024-11-09	UK	London	Conference	DELUXE	14	4	1.0	131.78	1844.93
2025-03-02	2025-04-13	Spain	Valencia	 Leisure 	Suit	3	2	0.0	177.22	531.65
2024-11-21	2024-12-14	 Ireland 	Galway	Business	Standard	8	2	1.0	96.11	768.86
2025-01-18	2025-03-12	Spain	Barcelona	Leisure	Standard	12	1	0.0	79.19	950.32
2024-12-31	2025-01-06	Italy	Milan	Business	suite	12	2	1.0	287.85	3454.22
2024-08-10	2024-08-26	Italy	Milan		Suite	12	3	1.0	190.93	2291.13
2024-06-05	2024-07-17	 Italy	Florence	Leisure	Family	14	4	1.0	193.73	2712.24
2025-01-31	2025-03-31	 uk 	Manchester	 Business 	Suite	8	3	0.0	179.21	1433.65
2024-11-10	2024-12-13	IRELAND	Dublin	Business	Deluxe	1	1	1.0	155.11	155.11
2024-12-08	2025-01-04	UK	Manchester	Leisure	Standard	3	4	1.0	110.77	332.32
2024-07-07	2024-07-30	UK	London	Leisure	Deluxe	13	4	0.0	155.29	2018.72
2024-09-17	2024-10-22	Germany	Munich	Leisure	Standard	8	4	1.0	61.59	492.74
2024-07-06	2024-07-26	Italy	Milan	leisure	suite	8	4	1.0	210.78	1686.21
2025-04-14	2025-04-30	Germany	Hamburg	Business	Family	7	2	0.0	164.63	1152.41
2024-06-11	2024-07-12	Germany	Hamburg	Business	suite	4	4	1.0	196.01	784.03
2025-04-17	2025-04-18	Uk	Edinburgh	Tour Group	Standard	5	3	1.0	93.37	466.86
2025-03-19	2025-04-30	Italy	Milan	Leisure Stay	Family	11	4	0.0	176.02	1936.18
2024-08-25	2024-10-04	italy	Florence	Leisure	Deluxe	10	4	0.0	125.56	1255.64
2024-09-10	2024-10-26	Germany	Berlin	 Business 	Deluxe	2	4	0.0	177.95	355.9
2024-11-21	2025-01-18	Germany	Berlin	Tour Group	Family	8	2	0.0	187.27	1498.19
2024-09-28	2024-11-22	UK	Edinburgh	Leisure	Standard	12	2	1.0	109.73	1316.74
2025-03-03	2025-03-23	Spain	Madrid	Tour Group	Deluxe	5	2		160.15	800.75
2024-10-02	2024-10-31	Ireland	Galway	Leisure	Family	5	4	1.0	162.18	810.9
2025-04-25	2025-04-30	Italy	Florence	leisure	standard	6	1		72.27	433.63
2025-01-26	2025-03-05	Italy	Florence	Leisure	Deluxe	2	3	0.0	135.3	270.61
2024-11-21	2024-12-15	UK	Edinburgh	Leisure	Deluxe	9	2	1.0	199.55	1795.95
2025-01-29	2025-02-22	UK	Manchester	Leisure	Suite	12	1	1.0	252.16	3025.93
2024-07-23	2024-07-25	Ireland	Galway	tour group	Suite	13	3	1.0	259.77	3376.96
2024-08-12	2024-08-29	SPAIN	Barcelona	Business	Suite	1	1	0.0	239.45	239.45
2025-04-11	2025-04-30	 Germany 	Hamburg	Tour Group	Family	6	2	0.0	150.11	900.65
2024-09-18	2024-11-08	Germany	Hamburg	tour group	Deluxe	6	1	1.0	141.12	846.72
2024-07-06	2024-07-25	Ireland	galway	Leisure	 Standard 	11	4	1.0	106.47	1171.13
2024-09-26	2024-10-18	Italy	Milan 		deluxe	12	3	0.0	157.0	1883.96
2024-10-08	2024-10-30	UK	Manchester	Leisure	Family	11	1	1.0	194.43	2138.73
2024-07-19	2024-08-24	Germany	Berlin	Conference 	Suite	2	1	0.0	318.08	636.16
2025-04-10	2025-04-24	Spain	Valencia	Leisure	Deluxe	10	1	0.0	194.81	1948.06
2024-08-18	2024-10-14	UK	Edinburgh	Business	Suite	5	3	1.0	254.52	1272.6
2024-05-07	2024-06-12	Spain	Madrid	Leisure	Deluxe	5	2	1.0	149.34	746.69
2024-10-28	2024-12-10	Italy	Rome	Business	Deluxe	10	3	0.0	205.63	2056.32
2025-04-21	2025-04-30	Spain	madrid	 Business 	deluxe	11	2	0.0	121.08	1331.87
2024-05-20	2024-06-07	UK	Manchester	Conference	Family	2	3	1.0	170.34	340.67
2024-09-06	2024-10-27	 UK	London	Business	Family	12	4	1.0	249.8	2997.6
2025-03-29	2025-04-30	Germany	Hamburg	Conference 	Standard	14	3	1.0	101.28	1417.91
2025-01-01	2025-02-13	Germany	Hamburg	business	Deluxe	8	3		144.44	1155.54
2024-08-05	2024-09-16	Italy	 rome 	Business	Suite	3	2	1.0	284.12	852.37
2024-10-21	2024-11-27	UK	Manchester	Business	Standard	7	3	1.0	127.55	892.84
2024-08-20	2024-08-22	Ireland	GALWAY	 Conference 	Deluxe	14	2	1.0	178.29	2496.13
2024-09-26	2024-11-10	Ireland	Dublin 	Leisure	 Family 	8	1	1.0	205.07	1640.52
2025-02-16	2025-03-31	Ireland	Dublin	Leisure	Deluxe	2	4	1.0	184.95	369.91
2024-08-03	2024-09-08	UK	Manchester	Conference	Standard	14	3	1.0	76.07	1065.0
2025-03-21	2025-04-13	UK	Manchester	Conference	Deluxe	1	4	1.0	142.76	142.76
2025-03-25	2025-04-30	GERMANY	Berlin		Family	2	4	1.0	124.81	249.62
2025-04-24	2025-04-30	Germany	munich	Leisure	deluxe	6	3	1.0	149.1	894.6
2024-07-23	2024-07-23	Germany	Munich	Leisure	Standard	14	3		117.84	1649.71
2024-08-16	2024-09-14	 Spain 	Madrid	Business	Suite	1	4	0.0	265.4	265.4
2025-04-30	2025-04-30	UK	Edinburgh	Business	Family	5	2	0.0	188.76	943.79
2024-11-01	2024-11-25	UK	Edinburgh	Leisure	Deluxe	11	4	1.0	101.41	1115.54
2024-09-04	2024-09-06	UK	London	Conference	Suite	1	3	1.0	189.58	189.58
2024-10-25	2024-11-10	UK	Manchester	Leisure	Standard	1	1	1.0	96.96	96.96
2024-11-27	2025-01-21	Germany	Hamburg	Business	Family	5	4	0.0	195.53	977.66
2024-10-20	2024-10-30	Germany	Berlin	Business	Suite	7	4	0.0	242.34	1696.38
2024-11-21	2024-11-29	Germany	Berlin	Tour Group	Suite	5	4	1.0	172.03	860.17
2024-09-09	2024-10-18	Spain	Madrid	Leisure	Standard	4	1	1.0	71.16	284.63
2025-02-06	2025-03-03	Germany	Berlin	Conference	Suite	3	2	0.0	236.95	710.84
2024-12-06	2024-12-15	UK	London	Conference	Family	13	2	0.0	151.41	1968.33
2024-09-19	2024-11-06	Ireland	Cork	Leisure	Deluxe	1	4	0.0	138.93	138.93
2025-04-12	2025-04-15	Spain	Valencia	Tour Group 	Family	5	4	1.0	192.08	960.38
2024-11-11	2024-12-02	Germany	Munich	Conference	Deluxe 	6	1	1.0	199.94	1199.65
2024-12-31	2024-12-31	Italy	Milan		Deluxe	3	2	0.0	113.33	339.99
2024-11-24	2024-12-14	UK	Edinburgh	Biz	Family	5	1	1.0	178.91	894.57
2025-03-18	2025-04-05	Germany	Munich		Deluxe	12	3	1.0	120.75	1448.95
2025-03-03	2025-04-18	Italy	Florence	Conference	 Suite 	3	3	1.0	276.84	830.52
2024-07-14	2024-09-08	Italy	Florence	Business	Suite	6	1	0.0	266.47	1598.81
2024-12-26	2025-01-15	UK	Manchester	Leisure	Family	6	4	1.0	129.06	774.34
2025-01-09	2025-01-15	Germany	Berlin	Business	Deluxe	5	1	1.0	148.95	744.77
2024-11-01	2024-12-22	IRELAND	Cork	Business	Suite	2	2	0.0	291.45	582.9
2024-10-18	2024-12-01	Ireland	 Galway 	 Conference	Suite	7	4	0.0	278.89	1952.2
2024-07-14	2024-08-05	Ireland	Galway	Leisure	Suite	13	3	1.0	162.72	2115.42
2024-06-05	2024-07-13	UK	Manchester	Business	Deluxe	6	1	1.0	194.33	1166.0
2024-08-24	2024-09-02	Italy	Milan	Business	Suite	14	1		266.12	3725.69
2024-08-11	2024-09-27	Germany	berlin	Conf	Deluxe	11	1		156.5	1721.49
2025-04-17	2025-04-30	Ireland	Galway	Leisure	Family	3	2	1.0	164.13	492.38
2025-01-24	2025-03-08	Ireland	Galway	Leisure	Family	10	2	1.0	133.85	1338.45
2024-07-06	2024-08-22	spain	Barcelona		Standard	2	3	0.0	95.07	190.15
2024-12-12	2025-02-01	 UK 	London	Leisure	Standard	10	3	0.0	113.85	1138.53
2025-02-20	2025-02-26	 Ireland	Dublin	Conference	Family	1	3	0.0	217.2	217.2
2025-04-09	2025-04-30	spain	 Valencia 	Tour Group	Standard	9	4	1.0	112.45	1012.02
2024-06-19	2024-07-13	Italy	Florence	Tour Group	Standard	9	4	1.0	104.83	943.51
2024-07-23	2024-08-14	Spain	Valencia	BUSINESS	Family	6	4	0.0	199.26	1195.59
2024-06-29	2024-07-11	UK	EDINBURGH	business	FAMILY	13	2	0.0	163.66	2127.56
2024-07-20	2024-07-23	Italy	Florence	Leisure	Suite	9	3	1.0	290.14	2611.26
2024-12-02	2024-12-15	Italy	Milan	Leisure	Standard	9	1	1.0	92.83	835.51
2025-03-31	2025-04-30	Ireland	Galway	conference	Family	3	4	0.0	172.84	518.51
2024-08-11	2024-08-27	Spain	Barcelona	Leisure	Suite	4	1	1.0	205.82	823.28
2024-07-22	2024-08-06	UK	Edinburgh	 Tour Group	Deluxe	8	1	1.0	147.58	1180.61
2024-11-21	2024-12-10	Germany	 Munich 	Conference	Suite	13	1		161.78	2103.16
2025-01-19	2025-03-11	Italy	Florence	Conference	Family	3	4	1.0	177.77	533.31
2025-01-06	2025-02-04	ireland	Dublin	Leisure	Standard	14	2	1.0	127.91	1790.81
2024-05-05	2024-06-07	UK	London	Leisure	Standard	11	2	0.0	72.21	794.28
2025-02-16	2025-02-23	germany	Munich	Conference	Suite	10	4	1.0	297.08	2970.81
2024-12-12	2025-01-24	UK 	Edinburgh	Business	 Suite 	10	2	0.0	233.56	2335.65
2024-10-09	2024-11-12	Ireland	Galway	leisure	Deluxe	4	4		137.17	548.7
2024-10-12	2024-11-12	Italy	Rome	Business	family	3	4	0.0	167.37	502.11
2024-09-20	2024-09-28	SPAIN	Barcelona	Tour Group	Suite	9	4	1.0	244.92	2204.31
2025-01-07	2025-01-24	UK	manchester	Tour Group	Deluxe	14	1	0.0	87.32	1222.41
2024-11-21	2025-01-03	Ireland	Cork	Conference	Deluxe	1	1	1.0	146.67	146.67
2024-07-02	2024-07-26	Spain	Valencia	Business	Family	14	2	0.0	175.49	2456.89
2024-12-03	2024-12-26	UK	London	Leisure	Suite	2	4	1.0	176.67	353.34
2025-01-08	2025-02-02	Italy	Milan	Leisure	Deluxe	8	1	0.0	131.12	1048.93
2025-02-23	2025-04-04	Spain	Valencia	Business	Suite	12	2	0.0	187.94	2255.34
2024-10-26	2024-11-01	Germany	Berlin	leisure	Suite	13	2	1.0	222.43	2891.55
2025-03-23	2025-04-30	Germany	Berlin	Conference	 Family 	1	1	1.0	236.86	236.86
2025-02-21	2025-02-25	Italy	Milan	Business	Deluxe	6	3	1.0	196.36	1178.19
2024-06-02	2024-06-08	Spain	 Valencia 	Leisure	Suite	6	4	1.0	283.95	1703.71
2024-07-11	2024-08-13	spain	Valencia	Tour Group 	Family	14	3	1.0	158.54	2219.6
2024-06-07	2024-07-26	Spain	Barcelona	Leisure	Standard	4	1	1.0	86.44	345.77
2024-10-31	2024-11-29	Ireland	Dublin	 Conference 	Suite	1	1	1.0	317.43	317.43
2024-08-26	2024-09-01	Germany	Munich	Tour Group	Standard	4	1	0.0	101.46	405.84
2024-08-10	2024-08-23	Ireland	Galway	Leisure	Family	12	1	0.0	87.96	1055.52
2024-09-09	2024-09-28	Italy	Milan	Tour Group	Deluxe	14	3	1.0	217.99	3051.88
2024-12-02	2025-01-24	Germany	Munich	 Conference	Deluxe	7	3	0.0	188.24	1317.7
2024-08-11	2024-10-01	Ireland	Cork	Leisure	 Deluxe 	7	2	1.0	217.15	1520.08
2024-05-06	2024-05-20	Ireland	Dublin	Tour Group 	Family	9	1	1.0	146.78	1321.03
2024-06-29	2024-07-13	Spain	Valencia	Leisure	Family	4	1	0.0	175.25	700.99
2025-04-30	2025-04-30	UK	edinburgh	Leisure	Family	7	4	1.0	175.9	1231.3
2025-02-12	2025-03-22	Germany	 Berlin	Business	Delux	3	4	1.0	146.84	440.53
2025-03-31	2025-04-04	Ireland	Dublin	Leisure	Suite	9	1	1.0	265.33	2387.93
2024-11-21	2024-12-31	Ireland	Dublin	Business	Standard	1	4	1.0	95.3	95.3
2024-07-01	2024-07-31	Spain	Barcelona	Business	Deluxe	9	3	0.0	141.53	1273.73
2025-01-12	2025-03-08	Italy	Rome	business	Family	11	4	1.0	153.54	1688.94
2025-03-06	2025-03-29	UK	 Edinburgh	Business	Deluxe	14	2	1.0	157.8	2209.27
2024-10-10	2024-10-29	Ireland	Galway	Leisure	Standard	4	2	0.0	107.18	428.71
2024-10-12	2024-11-28	Germany	Berlin	Conference	Family	3	4	1.0	232.04	696.12
2024-05-14	2024-05-29	Ireland	Galway	Leisure	Standard	13	3	1.0	78.51	1020.58
2024-06-28	2024-07-01	Germany	Berlin	Tour Group	 Deluxe	14	3	1.0	126.04	1764.5
2024-10-26	2024-12-07	Germany	Berlin	Leisure	Family	13	2	1.0	110.68	1438.84
2024-07-01	2024-07-05	Ireland	Cork	Leisure	Deluxe	6	3	1.0	137.6	825.61
2024-07-18	2024-08-21	Spain	Valencia	Leisure	Deluxe	7	3	1.0	168.34	1178.37
2024-11-12	2024-12-08	UK	Manchester	Conference	Standard	2	1	0.0	105.39	210.77
2025-02-15	2025-03-11	Italy	Rome	Leisure	Deluxe	9	2	1.0	179.0	1611.03
2024-12-04	2024-12-29	Germany	HAMBURG	Tour Group	 Suite 	10	1	0.0	179.9	1799.05
2024-06-06	2024-07-08	UK	Manchester	Business 	Std	14	4	0.0	50.53	707.48
2024-06-05	2024-07-29	Ireland	Cork	Business	FAMILY	8	1	1.0	222.14	1777.1
2024-07-06	2024-07-11	Germany	Hamburg	Tour Group	Suite	9	2	1.0	265.92	2393.25
2024-06-18	2024-08-14	UK	Edinburgh	Conference	Suite	6	3	0.0	235.53	1413.15
2024-11-05	2024-12-10	UK	Edinburgh	 Conference	Standard	13	4	0.0	59.43	772.56
2024-05-04	2024-06-29	Ireland	Dublin	Leisure	Family	14	3	0.0	152.17	2130.35
2025-01-31	2025-03-24	 Italy 	Milan	Tour Group	Standard	7	1	1.0	85.97	601.8
2024-12-09	2025-01-15	UK	London	Leisure	Suite	12	4	1.0	317.98	3815.77
2024-10-25	2024-12-16	Ireland	Dublin		Standard	9	2	1.0	88.58	797.22
2024-08-31	2024-09-20	Spain	Valencia	Leisure	Standard	4	3	1.0	88.98	355.94
2025-03-04	2025-04-01	Spain	Madrid	Leisure	Standard	9	1	1.0	78.96	710.67
2025-02-10	2025-03-03	Spain	Valencia	leisure	Standard	11	1	1.0	124.68	1371.47
2024-08-12	2024-09-17	SPAIN	Valencia	Biz	Suite	7	3	1.0	258.9	1812.3
2025-01-07	2025-01-26	Germany	hamburg	Leisure	deluxe	4	2	1.0	154.01	616.02
2025-03-02	2025-03-11	Italy	Milan 	LEISURE	Deluxe	10	3	1.0	134.64	1346.41
2024-05-10	2024-06-23	Ireland	Galway 	Tour Group	Family	2	1	1.0	183.54	367.08
2024-10-27	2024-12-19	Germany	Munich	Leisure	Family	5	4	0.0	176.02	880.11
2025-03-15	2025-04-09	UK	London	Conference	Suite	6	2	0.0	314.19	1885.12
2024-11-10	2024-12-08	Spain	Valencia	Conference	deluxe	9	3	1.0	147.53	1327.79
2024-09-20	2024-09-20	Spain	Barcelona	Business	Deluxe	9	1	1.0	291.55	2623.95
2025-02-15	2025-04-11	uk	Edinburgh	Leisure	Standard	3	3	0.0	73.67	221.02
