order_datetime	city	platform	cuisine_type	delivery_distance_km	delivery_time_min	items_count	basket_value	delivery_fee	tip_amount	total_paid
2025-04-05 20:04	Galway	UberEats	Chinese	0.45	15.1	3	27.22	2.0	0.0	29.22
2025-02-07 22:23	Dublin	JustEat	Chinese	3.69	33.6	1	12.18	2.84	0.0	15.02
2024-11-28 13:50	belfast	 ubereats 	Thai	2.25	28.4	5	90.34	2.12	5.05	97.51
2024-09-11 20:14	Dublin	JustEat	Pizza	1.38	33.1	4	50.1	2.0	0.55	52.65
2024-05-26 17:58	Galway	deliveroo	Chinese	3.91	42.5	5	46.78	2.95	0.0	49.73
2025-02-27 23:56	Belfast	UberEats	Pizza	3.99	37.0	3	36.72	3.0	3.15	42.87
2025-01-06 14:12	Dublin	Justeat	Pizza	3.42	39.3	1	11.92	2.71	3.49	18.12
2024-06-13 12:09	Dublin	JustEat	Thai	3.43	30.4	1	14.05	2.72	0.0	16.77
2024-12-18 23:46	Cork	JustEat	Cafe	2.89	27.1	4	35.78	2.44	0.0	38.22
2025-04-03 12:06	 Belfast	Deliveroo	Pizza	0.89	22.9	3	53.89	2.0	0.0	55.89
2025-02-09 10:07	Dublin	UberEats	Pizza	5.84	41.4	5	94.62	3.92	0.02	98.56
2024-12-15 14:51	Limerick	UberEats	Burgers	3.45	31.6	4	30.19	2.73	2.88	35.8
2024-11-07 16:23	Belfast	ubereats	Chinese	4.62	34.4	2	24.8	3.31	0.0	28.11
2024-07-24 10:36	Limerick		Burgers	4.88	42.7	4	42.82	3.44	4.1	50.36
2024-09-08 21:04	Cork	Deliveroo	Indian	5.38	42.8	1	10.65	3.69	2.97	17.31
2024-08-06 11:09	Limerick	UBEREATS	Pizza	5.03	41.7	5	50.27	3.51	1.17	54.95
2024-05-21 10:30	Galway	Deliveroo	Sushi	1.21	27.9	4	56.58	2.0		61.91
2024-10-20 20:38	Cork	UberEats	Indian	3.74	23.9	4	47.25	2.87	3.32	53.44
2024-07-01 19:56	Belfast	Deliveroo	Thai	1.5	25.1	3	47.58	2.0	3.16	52.74
2024-10-04 15:36	Dublin	DELIVEROO	Chinese	1.89	21.0	1	15.32	2.0	0.0	17.32
2024-07-21 18:51	Dublin	JustEat	Thai	3.71	25.3	2	22.56	2.86	2.9	28.32
2025-02-13 11:38	Galway	JustEat	Burgers	3.16	21.9	1	11.84	2.58	0.0	14.42
2025-04-16 15:29	Limerick	JustEat 	BURGERS	4.25	34.1	1	9.19	3.12	0.0	12.31
2024-06-26 12:44	Dublin	ubereats	Sushi	4.21	41.4	1	15.76	3.1	0.0	18.86
2024-07-21 10:28	Limerick	Deliveroo	Indian	1.6	29.7	3	15.7	2.0	4.43	22.13
2024-05-12 23:49	Cork	UBEREATS	Cafe	4.08	34.2	5	34.28	3.04	5.83	43.15
2025-02-05 10:33	Galway	InHouse	Cafe	3.18	37.3	2	17.67	0.0	1.58	19.25
2024-05-31 18:10	dublin	JustEat 	Cafe	5.33	46.9	4	38.77	3.67	0.0	42.44
2024-11-25 15:06	Dublin	InHouse	 Burgers 	1.78	22.7	4	45.04	0.0	3.22	48.26
2024-07-17 15:24	Dublin	JustEat	Chinese	2.8	28.7	2	14.8	2.4	0.0	17.2
2024-08-07 20:21	Dublin	UberEats	Indian	1.27	32.0	5	58.01	2.0	1.21	61.22
2024-07-23 19:30	Dublin	JustEat	Pizza	0.8	22.0	4	52.66	2.0	2.47	57.13
2024-08-16 17:05	Limerick	UberEats	Chinese	3.4	25.6	5	42.27	2.7	3.75	48.72
2024-12-17 23:51	Dublin	JustEat	Pizza	1.69	30.5	3	40.49	2.0	0.0	42.49
2024-11-16 17:32	Dublin	Ubereats	Pizza	1.1	16.9	2	21.24	2.0	3.76	27.0
2024-11-11 17:48	Dublin	inhouse	Chinese	2.53	23.8	4	45.58	0.0	0.0	45.58
2024-09-14 22:31	Limerick	 UberEats	Indian	2.75	28.4	3	36.48	2.37	0.8	39.65
2025-03-23 12:21	Galway	Uber Eats	 Pizza 	2.97	20.4	5	46.43	2.49	5.08	54.0
2024-07-18 11:08	Dublin	justeat	Pizza	0.2	25.3	4	68.54	2.0	0.0	70.54
2024-11-04 19:13	Dublin	Deliveroo	Burgers	4.85	38.2	1	9.38	3.42	0.0	12.8
2024-10-02 20:56	Cork	UberEats	Burgers	2.31	29.9	5	41.43	2.16	0.0	43.59
2024-07-18 15:40	Dublin	Deliveroo	Chinese	3.31	35.9	5	40.15	2.66	0.0	42.81
2024-07-16 11:28	Cork	UberEats	Thai	2.87	34.4	4	56.6	2.43	0.0	59.03
2024-10-05 10:23	Dublin	Deliveroo	Pizza	2.69	24.0	3	34.41	2.35	0.0	36.76
2025-01-03 14:18	Cork	Deliveroo	Burgers	3.05	25.1	5	41.28	2.52	3.33	47.13
2024-07-10 17:24	Limerick	Deliveroo	Cafe	3.01	33.7	2	18.16	2.51	0.0	20.67
2024-07-31 20:37	Dublin	UberEats	Pizza	3.0	28.8	2	17.71	2.5	3.85	24.06
2024-07-22 14:24	Dublin	UberEats	Pizza 	1.31	29.0	4	39.09	2.0	1.67	42.76
2024-08-16 15:13	Dublin	UberEats	Pizza	4.53	44.7	3	39.5	3.27	5.65	48.42
2024-10-29 23:40	 Limerick	Deliveroo	Chinese	1.53	25.1	5	65.54	2.0	0.0	67.54
2025-02-27 13:29	Dublin	UberEats	burger	2.15	25.4	5	39.36	2.08	0.0	41.44
2024-07-20 12:09	Dublin	Deliveroo App	Pizza	1.91	30.8	3	52.08	2.0	4.23	58.31
2024-05-14 16:07	dublin	Deliveroo	Cafe	3.86	34.3	5	50.0	2.93	0.0	52.93
2024-11-10 20:19	Dublin	JustEat	Burgers	1.62	29.2	3	28.26	2.0	0.0	30.26
2025-04-22 22:27	 Limerick	UberEats 	Burgers	5.52	39.5	3	40.52	3.76	1.67	45.95
2024-05-22 15:16	Cork	DELIVEROO	Burgers	2.06	22.8	2	13.62	2.03	2.51	18.16
2025-01-16 18:34	Limerick	JustEat	Indian	4.48	38.3	5	68.62	3.24	3.05	74.91
2025-04-02 11:10	Dublin	UberEats	Chinese	0.79	33.9	2	25.14	2.0	5.11	32.25
2024-05-15 21:04	Cork	UberEats	Burgers 	5.74	39.2	5	49.22	3.87	3.95	57.04
2025-01-03 17:43	Belfast	UBEREATS	Burgers	0.4	13.5	1	9.08	2.0	3.98	15.06
2024-09-04 19:09	Belfast	JustEat	Chinese	5.55	54.6	4	49.56	3.77	0.0	53.33
2024-09-23 11:06	Limerick	Deliveroo	Cafe	1.79	33.4	4	34.53	2.0	4.46	40.99
2024-08-12 22:43	Dublin	UberEats	Cafe	1.93	20.2	3	17.69	2.0	0.0	19.69
2024-11-12 18:13	Cork	UberEats	Pizza	3.84	38.8	1	12.33	2.92	0.0	15.25
2025-01-06 16:00	Galway	UberEats	Burgers	2.36	34.4	3	35.07	2.18	4.82	42.07
2025-01-26 12:01	Galway	JustEat	Pizza	1.17	20.8	1	15.8	2.0	3.87	21.67
2025-04-09 17:30	Dublin	JustEat	Chinese	5.8	28.4	1	13.73	3.9	0.0	17.63
2024-09-20 11:17	Belfast	UberEats	Pizza	3.67	36.1	3	42.95	2.84	0.0	45.79
2025-02-16 22:11	Dublin	JustEat	Indian	4.93	35.0	1	13.1	3.46	0.0	16.56
2024-11-24 19:18	Dublin	Deliveroo	Cafe	2.01	23.0	4	33.29	2.01	0.0	35.3
2024-05-24 17:33	dublin	Deliveroo 	chinese	4.08	40.9	4	42.08	3.04	0.0	45.12
2025-04-16 21:28	cork	Deliveroo	Pizza	1.28	17.5	3	50.48	2.0	3.32	55.8
2025-04-22 11:56	DUBLIN	JustEat	Cafe	3.35	27.7	2	18.53	2.68	2.54	23.75
2024-10-03 17:03	Dublin	Deliveroo	Indian	1.03	27.8	5	103.22	2.0	3.59	108.81
2024-12-07 18:25	Dublin	JustEat	Chinese	3.92	42.7	2	32.74	2.96	0.0	35.7
2024-10-21 15:59	Dublin	UberEats	Pizza	3.29	31.7	3	40.51	2.64	0.0	43.15
2024-12-19 18:36	Cork	UberEats	Burgers	4.07	36.2	5	68.08	3.04	3.45	74.57
2024-12-15 23:06	Limerick	Deliveroo	Sushi	4.28	44.1	2	13.26	3.14	0.0	16.4
2025-01-08 16:00	Limerick	Deliveroo	Thai	5.59	36.6	2	23.26	3.79	0.0	27.05
2024-05-04 11:56	Galway	UberEats	Burgers 	3.04	35.1	2	26.45	2.52	0.0	28.97
2025-02-08 14:02	Dublin	JustEat	Burgers	1.23	31.8	2	7.03	2.0	0.0	9.03
2025-01-27 12:42	Cork	inhouse	Chinese	3.13	25.0	3	33.1	0.0	0.0	33.1
2024-12-31 19:48	cork	UberEats	Burgers	3.46	25.7	1	9.26	2.73	2.02	14.01
2024-12-12 14:17	Cork	Deliveroo	Chinese	3.9	40.8	4	30.23	2.95	0.0	33.18
2024-11-21 14:58	Cork	Ubereats	Sushi	1.21	13.6	4	73.42	2.0	0.0	75.42
2024-09-07 17:30	Dublin	 UberEats 	chinese	2.98	39.5	4	36.87	2.49	0.0	39.36
2024-11-21 16:17	Galway	JustEat	Chinese	3.63	33.4	3	21.28	2.82	0.0	24.1
2025-03-29 18:33	Cork	InHouse	Cafe	2.37	38.7	2	16.93	0.0	2.56	19.49
2024-08-25 21:54	CORK	JustEat	thai	3.55	34.0	5	44.81	2.78	0.0	47.59
2024-06-06 15:34	 Dublin 	UberEats	Burgers	3.05	39.8	5	75.01	2.53	2.37	79.91
2025-02-04 16:02	Dublin	UberEats	Indian	2.31	30.8	2	26.99	2.16	0.0	29.15
2024-12-19 13:09	Dublin 	UberEats	Burgers	4.94	40.4	3	27.59	3.47	0.0	31.06
2024-08-29 10:39	Dublin	JUSTEAT	 Pizza	4.42	40.1	2	27.06	3.21	0.0	30.27
2025-03-09 10:53	Cork	UberEats	SUSHI	3.35	32.1	2	46.68	2.67	0.0	49.35
2024-06-07 19:13	Cork	UberEats	Cafe	3.83	36.9	4	34.38	2.91	0.0	37.29
2024-08-28 11:51	Dublin	JustEat	 Chinese	4.5	39.9	5	67.36	3.25	2.37	72.98
2025-01-08 22:05	Cork	Deliveroo	Pizza 	5.53	34.6	4	77.37	3.77	4.61	85.75
2024-12-03 11:20	Galway	Deliveroo	Pizza	4.86	29.1	3	65.18	3.43	0.0	68.61
2024-05-21 21:11	Dublin	JustEat	Indian	2.9	32.9	2	32.84	2.45	0.0	35.29
2024-09-03 10:33	Dublin 	JustEat	burgers	1.41	25.3	5	77.52	2.0	3.36	82.88
2024-06-30 13:39	Cork	UberEats	Chinese	4.92	39.8	5	47.71	3.46	0.0	51.17
2024-10-02 23:58	Dublin	InHouse	Chinese	1.31	28.7	4	53.96	0.0	0.89	54.85
2024-08-27 20:55	Dublin	JUSTEAT	INDIAN	5.6	45.6	2	19.59	3.8	0.0	23.39
2024-05-31 12:34	Dublin	UberEats	Burgers	2.08	22.7	2	29.43	2.04	0.0	31.47
2025-04-13 23:49	Galway	Deliveroo	Thai	2.27	42.5	3	48.53	2.14	3.61	54.28
2025-02-16 21:32	dublin	JustEat	Cafe	4.19	34.7	1	10.72	3.1	4.1	17.92
2025-04-26 10:53	Belfast	ubereats	Pizza	6.13	43.1	5	73.45	4.06	0.0	77.51
2024-12-14 10:04	Limerick	UberEats	Chinese	4.6	41.4	1	10.5	3.3	0.0	13.8
2025-03-25 14:15	Dublin	UberEats	Sushi	2.42	33.4	4	44.36	2.21	0.0	46.57
2024-05-02 17:44	Belfast	Deliveroo	Cafe	2.6	34.9	3	25.77	2.3	3.52	31.59
2024-06-23 13:24	Dublin	UberEats	Cafe	3.57	40.0	2	21.52	2.78	0.0	24.3
2025-02-26 15:26	Belfast	JustEat	Chinese	4.25	35.9	2	17.34	3.13	0.0	20.47
2024-05-30 14:02	Dublin	Deliveroo	Thai	2.95	38.1	4	50.86	2.48	0.0	53.34
2024-10-14 16:26	Galway	JustEat	Burgers	4.6	36.6	3	34.05	3.3	0.0	37.35
2024-05-26 17:20	Dublin	Deliveroo	Cafe	1.0	22.1	2	14.65	2.0	0.0	16.65
2024-09-27 18:41	Belfast	UberEats	 Pizza 	2.77	33.5	5	82.75	2.38	0.0	85.13
2024-10-23 14:36	Dublin	UberEats	Thai	3.27	38.4	1	19.03	2.63	3.26	24.92
2025-04-07 13:45	Dublin	Deliveroo	INDIAN	2.16	28.7	2	28.4	2.08	0.0	30.48
2024-12-02 20:34	Dublin	InHouse	Pizza	4.48	44.2	3	34.14	0.0	0.0	34.14
2025-03-01 18:56	Dublin 	JustEat	Burgers	2.14	29.9	3	25.33	2.07	3.38	30.78
2024-05-15 23:05	Cork	Deliveroo	burgers	3.28	34.2	4	47.68	2.64	0.0	50.32
2024-08-09 23:45	Dublin	UberEats	Pizza	3.25	39.3	1	15.45	2.63	0.0	18.08
2024-05-08 11:45	Limerick	Deliveroo	Pizza	5.05	48.2	4	73.64	3.52	0.0	77.16
2024-08-26 19:03	Dublin	Justeat	Cafe	2.05	36.1	4	37.55	2.02		39.57
2024-12-29 14:44	Limerick	JustEat	Burgers	2.21	30.6	3	36.31	2.11	2.11	40.53
2024-09-11 18:44	Limerick	JustEat	Chinese	3.05	26.7	1	12.14	2.52	4.12	18.78
2024-12-23 17:02	Cork	JustEat	Sushi	3.74	44.7	5	101.72	2.87	0.0	104.59
2024-06-09 20:20	Galway	UberEats	Burgers	5.52	40.5	4	44.93	3.76	0.0	48.69
2024-07-28 18:49	CORK	InHouse	Cafe	0.63	24.7	1	13.32	0.0	2.15	15.47
2024-10-10 18:42	Dublin	Deliveroo	Chinese	2.14	27.8	1	15.21	2.07	4.79	22.07
2024-12-13 16:58	Cork	JustEat	 Thai	4.54	36.6	1	11.61	3.27		14.88
2024-08-19 10:01	Cork	Deliveroo	Indian	1.15	20.4	4	55.21	2.0	4.19	61.4
2024-12-02 13:35	Dublin	Deliveroo	Burgers	2.86	29.1	1	15.32	2.43	0.0	17.75
2024-10-31 11:26	Dublin	InHouse	INDIAN	3.39	31.1	1	13.24	0.0	2.85	16.09
2024-07-26 19:16	Cork	JUSTEAT	Thai	3.38	35.9	2	29.31	2.69	0.0	32.0
2025-04-05 16:51	Dublin	Deliveroo	Chinese	2.34	26.6	4	55.02	2.17	0.0	57.19
2025-01-05 20:20	Dublin	JUSTEAT	Pizza	1.69	19.7	3	29.75	2.0	3.34	35.09
2025-02-04 21:41	Dublin	UberEats	Burgers	0.38	28.6	3	35.12	2.0	0.0	37.12
2025-01-19 20:14	Limerick	UberEats	Cafe	2.56	37.1	5	39.21	2.28	7.53	49.02
2024-05-23 21:40	Dublin		Cafe	3.53	41.5	5	52.75	2.76	3.6	59.11
2025-04-15 20:38	Dublin		INDIAN	5.33	34.2	3	28.41	3.67	5.16	37.24
2024-06-11 22:16	Dublin	Inhouse	Burgers	3.2	38.9	4	29.08	0.0	0.0	29.08
2024-07-26 22:38	Galway	Deliveroo	Burgers	2.7	31.3	3	27.15	2.35	1.32	30.82
2024-12-16 11:11	Limerick	UberEats	Burgers	3.63	35.1	5	70.26	2.82	0.0	73.08
2024-06-24 11:30	Limerick	Deliveroo	Burgers	3.5	44.7	3	36.96	2.75	3.21	42.92
2024-10-12 21:04	Dublin	UberEats	pizza	1.9	29.1	4	62.16	2.0	0.0	64.16
2025-01-30 19:37	LIMERICK	UberEats	 Sushi	4.05	39.2	2	32.98	3.02	0.0	36.0
2025-04-25 17:34	Belfast	Deliveroo	Burgers	2.25	24.2	1	8.05	2.12	3.81	13.98
2025-03-20 12:00	Belfast	 UberEats	Chinese	5.77	37.4	5	52.11	3.88	2.7	58.69
2024-11-01 13:33	Galway 	JustEat	Indian	0.36	21.9	4	44.83	2.0	3.28	50.11
2024-07-16 22:59	dublin	Deliveroo	PIZZA	2.99	28.6	2	20.8	2.49	1.86	25.15
2024-10-13 16:54	Limerick	UberEats	Indian	4.94	34.6	2	27.13	3.47	5.39	35.99
2024-07-24 15:17	Dublin	UberEats	Indian	3.65	22.0	3	37.48	2.82	0.0	40.3
2025-03-28 17:12	Belfast	Deliveroo	Indian	0.2	10.0	5	59.99	2.0	0.0	61.99
2024-05-15 12:03	Galway	UberEats	Thai	2.11	27.0	3	55.02	2.05	0.0	57.07
2024-07-07 15:52	Cork	 justeat 	Burgers	2.5	28.6	3	19.85	2.25	0.0	22.1
2025-04-12 13:11	Cork	Deliveroo	Burgers	1.84	38.7	3	29.26	2.0	0.6	31.86
2024-07-29 17:02	Dublin	Deliveroo	CHINESE	4.19	34.0	4	50.18	3.09	0.0	53.27
2024-12-01 11:04	Dublin	Deliveroo	Cafe	4.73	46.6	3	19.08	3.37	0.0	22.45
2024-07-05 12:47	Dublin	UberEats	 Pizza	2.12	38.0	4	93.45	2.06	0.0	95.51
2024-08-27 19:26	Dublin	UberEats	Thai	2.17	36.3	1	7.1	2.09	0.0	9.19
2025-03-03 15:35	Belfast	UberEats	Chinese	3.52	30.4	3	58.55	2.76	0.0	61.31
2024-08-27 12:56	Dublin	Deliveroo	Thai	4.23	26.4	4	35.63	3.11	3.4	42.14
2024-10-31 18:17	Cork	InHouse	 Pizza 	3.29	37.8	2	30.18	0.0		30.18
2025-01-08 13:04	Dublin	deliveroo 	 Pizza 	2.47	29.0	4	65.37	2.24	0.0	67.61
2025-01-03 11:54	Dublin	Deliveroo	Cafe	0.4	15.0	4	30.1	2.0	0.0	32.1
2025-04-13 23:18	Limerick	Deliveroo	Burgers	2.33	27.8	2	35.39	2.16	0.85	38.4
2025-04-19 22:49	Dublin	JustEat	Burgers	2.52	21.4	3	30.8	2.26	4.25	37.31
2024-06-24 20:33	Dublin	ubereats	Indian	4.39	41.0	5	79.43	3.19	0.0	82.62
2024-08-19 10:02	Galway	Deliveroo	Indian	3.17	37.5	4	53.17	2.59	0.0	55.76
2025-02-24 10:06	Dublin	JustEat	Pizza	0.24	22.7	1	12.19	2.0	2.91	17.1
2024-06-04 19:12	LIMERICK	UberEats	Burgers	2.49	31.0	2	25.51	2.25	0.0	27.76
2025-01-23 20:16	Belfast	UberEats	Indian	5.13	45.0	5	44.56	3.56	3.66	51.78
2024-06-08 18:30	Cork	JUSTEAT	Indian	2.83	37.5	1	17.31	2.41	2.03	21.75
2025-02-07 17:58	Belfast	UberEats	 Burgers	4.37	36.8	2	29.99	3.18	2.36	35.53
2024-07-17 18:07	Galway	UberEats	 Thai	3.69	39.0	1	5.0	2.85	3.98	11.83
2024-10-26 10:21	Cork	JustEat	Indian	3.42	34.2	2	27.67	2.71	2.13	32.51
2024-08-19 10:18	Dublin	UberEats	Chinese	3.9	35.8	3	50.19	2.95	1.89	55.03
2024-11-20 15:23	Dublin	JustEat	Cafe	2.48	33.6	2	10.92	2.24		19.05
2025-03-31 14:52	Belfast	UberEats	Pizza	2.57	34.9	4	77.77	2.29	5.26	85.32
2024-06-19 10:12	DUBLIN	 Deliveroo 	Sushi	2.3	39.8	5	48.84	2.15	0.0	50.99
2025-04-05 22:03	Cork	UberEats	Cafe	4.73	40.2	5	52.43	3.37	1.91	57.71
2024-08-24 17:29	Dublin	UberEats	Indian 	0.7	20.3	3	48.66	2.0	0.0	50.66
2024-10-23 22:02	Cork	InHouse	Cafe	3.13	37.7	4	29.33	0.0	0.0	29.33
2024-10-11 21:42	Cork	Deliveroo	Chinese	3.68	28.8	5	48.81	2.84	0.0	51.65
2024-12-30 13:47	Cork	UberEats	BURGERS	4.29	41.6	2	28.42	3.15	0.0	31.57
2025-02-19 23:50	Dublin	Ubereats	Indian	2.05	27.4	5	80.19	2.02	0.0	82.21
2024-12-19 20:27	Limerick	Deliveroo	Chinese 	1.81	27.3	2	28.46	2.0	0.0	30.46
2024-05-28 21:02	Belfast	 JustEat 	Indian	0.48	23.7	4	54.09	2.0	1.19	57.28
2025-02-15 19:00	Dublin	UberEats	Burgers 	2.75	22.0	2	23.24	2.38	0.0	25.62
2025-01-08 11:32	Dublin	JustEat	CAFE	2.67	27.7	5	54.39	2.33	0.0	56.72
2025-02-09 23:21	Dublin	Deliveroo	Thai	2.6	26.9	1	12.71	2.3	3.58	18.59
2025-03-20 13:12	Cork	UberEats	Chinese	3.26	37.1	2	20.05	2.63	0.0	22.68
2024-09-15 11:10	Limerick	Deliveroo	Indian	3.34	36.1	3	33.61	2.67	0.0	36.28
2025-03-23 10:29	Cork	JustEat	Burgers	2.07	26.7	5	42.33	2.03	3.32	47.68
2024-11-17 21:12	Cork	JustEat	Chinese	2.79	30.5	2	25.56	2.39	0.0	27.95
2025-02-01 20:28	Dublin	UberEats	Pizza	2.9	30.4	5	43.59	2.45	0.0	46.04
2025-02-05 23:59	Belfast	Uber Eats	Sushi	5.34	38.2	2	26.29	3.67	0.0	29.96
2024-06-19 12:29	 Dublin	JustEat	Cafe	1.6	28.6	3	25.09	2.0	3.24	30.33
2025-01-04 15:29	Cork	Deliveroo	Chinese	3.66	42.0	2	19.38	2.83	0.0	22.21
2024-10-18 18:34	Dublin	Deliveroo	Thai	2.19	29.1	3	41.88	2.09	0.49	44.46
2025-01-05 17:35	Cork	UberEats	Thai	3.32	44.3	5	55.1	2.66	2.98	60.74
2025-04-21 14:13	Galway 	Deliveroo App	 Sushi	4.64	33.9	2	22.01	3.32	0.0	25.33
2024-06-10 11:46	Limerick	UberEats	Burgers	3.14	32.8	1	12.73	2.57	0.0	15.3
2024-10-01 19:34	Dublin	ubereats	 INDIAN	0.2	18.9	5	78.7	2.0	0.0	80.7
2024-06-25 11:17	Limerick	UberEats	Chinese	2.45	35.3	5	101.94	2.22	0.0	104.16
2024-07-16 21:41	Cork	UberEats	Indian	2.44	33.4	2	27.65	2.22	3.33	33.2
2024-09-13 14:08	dublin	UberEats	Chinese	2.98	31.8	5	76.44	2.49	0.68	79.61
2025-02-04 10:46	Dublin	JustEat	Cafe	1.67	22.4	2	22.81	2.0	0.0	24.81
2024-10-09 16:06	dublin	UberEats	indian	0.64	18.0	5	50.45	2.0	0.0	52.45
2024-09-26 20:20	Cork	 UberEats 	Pizza	2.71	32.9	3	39.15	2.36	3.07	44.58
2024-05-31 10:43	Limerick	 UberEats	Cafe	6.04	44.1	1	9.33	4.02	0.0	13.35
2024-06-01 19:20	Dublin	JustEat	Thai	2.82	27.6	2	29.49	2.41	4.36	36.26
2024-06-20 16:21	belfast	justeat	Chinese	4.39	31.4	5	48.82	3.19	0.0	52.01
2025-04-04 10:56	dublin	Deliveroo	Chinese	2.79	35.2	5	40.6	2.4	0.0	43.0
2024-06-15 14:45	Limerick	UberEats	Pizza	5.22	49.9	1	11.43	3.61	0.0	15.04
2024-08-08 16:50	Belfast	ubereats	Indian	3.92	37.3	3	59.97	2.96	5.78	68.71
2024-05-08 12:05	Dublin	InHouse	Pizza	3.04	31.0	4	63.93	0.0	0.0	63.93
2024-10-30 11:36	Dublin	Deliveroo	Sushi	3.24	29.6	4	74.23	2.62	4.92	81.77
2025-04-25 10:52	dublin	Deliveroo	Cafe	3.09	26.4	3	24.59	2.54	3.19	30.32
2025-03-24 12:10	Dublin		Chinese	5.3	39.6	1	11.94	3.65	0.0	15.59
2025-01-25 23:47	 Dublin 	Deliveroo	Burgers	1.83	31.4	5	64.2	2.0	2.76	68.96
2025-03-13 20:46	Dublin	UberEats	Sushi	3.17	40.3	2	23.61	2.58	0.0	26.19
2025-03-15 10:59	Galway	InHouse	Sushi 	0.83	34.0	1	17.17	0.0	3.89	21.06
2024-09-06 15:23	Dublin	Deliveroo	Indian	4.54	32.8	5	65.89	3.27	0.0	69.16
2024-05-30 17:54	Dublin		Burgers	1.12	21.0	3	32.99	2.0	4.29	39.28
2024-06-24 18:53	Dublin	 JustEat	Chinese	0.2	10.0	1	10.17	2.0	3.33	15.5
2025-02-06 17:05	Dublin	Deliveroo	Cafe	4.87	58.7	2	13.77	3.44	0.0	17.21
2024-11-17 16:50	Limerick	Deliveroo	Sushi	2.42	25.6	1	18.69	2.21	0.0	20.9
2024-07-16 15:35	Cork	Deliveroo	Chinese	3.85	36.0	2	20.42	2.92	0.0	23.34
2024-05-30 23:31	Cork	UberEats	Chinese	3.23	37.6	4	45.78	2.62	0.0	48.4
2024-06-18 21:55	Belfast	JustEat	Indian	4.15	36.3	1	12.35	3.07	0.0	15.42
2025-02-23 20:06	Dublin	UberEats	Thai	5.47	32.8	1	13.73	3.73	0.0	17.46
2024-06-01 15:54	Belfast	UberEats	Chinese	3.78	35.5	3	37.92	2.89	0.0	40.81
2025-03-12 23:54	GALWAY	 JustEat 	Burgers	2.12	21.0	1	7.84	2.06	0.0	9.9
2024-11-14 23:41	Cork	Deliveroo	Chinese	4.74	45.7	3	41.84	3.37	2.81	48.02
2024-09-14 11:51	Dublin	InHouse	Indian	3.48	35.0	5	71.27	0.0	5.32	76.59
2025-04-17 14:58	Belfast	Deliveroo	Thai	4.61	33.1	1	14.72	3.3	2.21	20.23
2024-09-09 12:50	Cork	UberEats	Pizza	3.75	33.4	3	41.35	2.87	0.0	44.22
2024-09-12 16:51	Dublin	Deliveroo	Pizza	2.67	32.6	2	30.94	2.34	0.0	33.28
2024-11-10 20:55	Limerick	JustEat	Indian	2.66	33.4	3	47.42	2.33	3.35	53.1
2024-08-06 22:28	Belfast		Pizza	3.36	30.4	4	29.16	2.68	1.65	33.49
2024-08-06 13:09	Dublin	JustEat	Indian	4.36	39.7	3	53.75	3.18	0.0	56.93
2024-06-22 23:31	Galway	JustEat	Cafe	4.75	41.0	2	14.73	3.37	2.06	20.16
2025-03-05 10:12	Dublin	UberEats	Cafe	2.65	30.3	3	20.81	2.33	0.0	23.14
2025-04-19 14:34	Dublin	JustEat	Thai	5.12	41.3	4	65.95	3.56	0.0	69.51
2024-12-07 23:26	 Belfast 	JustEat	Pizza	1.23	22.8	3	67.48	2.0	0.0	69.48
2024-07-15 11:55	Dublin	UberEats	indian	2.54	30.9	5	65.78	2.27	0.0	68.05
2024-11-03 23:17	Galway	JustEat	Chinese	3.55	36.6	2	27.41	2.78	1.32	31.51
2024-11-11 21:51	BELFAST	Deliveroo	Indian	3.97	33.0	5	88.13	2.98	0.0	91.11
2024-12-10 19:45	Dublin	UberEats	Burgers 	1.57	33.2	4	31.02	2.0	0.0	33.02
2024-12-24 17:46	Dublin	Deliveroo App	Pizza	4.89	40.7	2	24.7	3.45	2.38	30.53
2025-01-16 23:36	Dublin	Deliveroo	Cafe	2.19	27.7	2	13.06	2.09	0.0	15.15
2024-10-20 13:59	Cork	Deliveroo	Burgers	3.72	34.0	2	27.47	2.86	0.0	30.33
2024-05-28 19:58	GALWAY	Deliveroo	Pizza	2.45	27.3	4	75.45	2.22	2.56	80.23
2024-10-09 10:42	Dublin	Deliveroo	Burgers	4.13	37.1	3	23.91	3.07	2.17	29.15
2024-05-09 17:51	Dublin	Deliveroo	Cafe	5.33	40.9	3	25.62	3.66	1.46	30.74
2024-06-07 20:43	 Dublin	Deliveroo App	Chinese	4.03	37.5	3	36.7	3.01	1.42	41.13
2025-02-26 22:48	Belfast	ubereats	Thai	2.23	22.9	2	23.0	2.12	0.0	25.12
2024-07-03 14:15	Dublin	JustEat	Thai	3.06	19.1	3	41.92	2.53	0.0	44.45
2024-07-09 10:41	Dublin 	JustEat	Thai	2.78	32.5	4	41.32	2.39	3.27	46.98
2024-10-25 22:51	 Dublin	deliveroo 	Pizza	3.1	29.6	3	57.39	2.55	3.4	63.34
2024-08-11 11:14	Limerick	Deliveroo	Indian 	1.81	29.0	4	59.54	2.0	0.0	61.54
2024-10-24 17:16	dublin	UberEats	Burgers	2.35	25.4	1	10.42	2.18	4.05	16.65
2024-10-15 18:47	Dublin	Deliveroo	Burgers	3.33	33.5	4	55.21	2.67	0.0	57.88
2024-07-18 17:28	Dublin	Deliveroo	Chinese	4.37	33.7	4	56.37	3.18	5.07	64.62
