order_date	country	channel	product_category	payment_method	units	unit_price	discount_rate	order_value
2024-07-15	germany	Web	Groceries	CARD	4	14.43	0.004	57.5
2024-08-02	Ireland		Home	card	2	74.9	0.031	145.2
2025-02-15	 uk	Mobile App	Clothing	Cash	3	38.78	0.08	107.08
2024-06-18	germany	Web	Books	Card	5	15.08	0.069	70.18
2025-03-27	IRELAND	Mobile App	Books	Card	4	13.24	0.083	48.55
2024-08-31	france	Web	Groceries	Card	4	12.04	0.057	45.42
2025-04-21	Ireland	Store Kiosk	Groceries	Card	5	13.03	0.053	61.72
2024-09-28	UK	Web	Books		5	17.39	0.066	81.19
2024-08-03	Germany	Web	clothing	 Card 	2	48.53	0.082	89.09
2024-05-02	Ireland	Mobile App	Clothing	CARD	3	54.47	0.023	159.66
2024-08-13	UK	Mobile App	Books	PayPal	1	16.39	0.087	14.97
2024-10-22	Ireland	web	Electronics	Card	1	212.93	0.049	202.51
2024-09-13	Spain	Web	Electronics	Card	1	394.75	0.029	383.32
2024-11-10	France	Web	Home	 Cash 	2	110.56	0.065	206.66
2024-05-28	UK	 Mobile App 	 BOOKS	Voucher	2	15.09	0.016	29.69
2025-01-10	Ireland	Web	Groceries	Card	4	16.48	0.0	65.92
2025-01-25	France	Mobile App	Electronics		5	261.1	0.118	1151.64
2024-08-12	Spain	Mobile App	Electronics	card	1	350.21	0.07	325.67
2024-12-04	Germany	mobile	Clothing	Credit Card	4	61.14	0.067	228.16
2024-09-10	Ireland	Web	 Clothing 	 card 	2	49.19	0.0	98.39
2025-04-12	Ireland	Store Kiosk	Books	Card	4	10.99	0.0	43.98
2025-02-07	Germany	Mobile App	Electronics	Card	5	251.47	0.103	1127.91
2025-01-18	UK	Web	Home	PayPal	3	87.34	0.0	262.03
2024-10-19	Ireland	Web	Books	Card	2	21.71	0.075	40.18
2024-10-05	Germany	Web	Electronics	Card	1	358.55	0.0	358.55
2024-08-15	Ireland	Web	Home	PayPal	3	79.95	0.0	239.85
2025-03-20	Ireland	Web	Clothing	PayPal	2	37.13	0.0	74.26
2024-06-24	Ireland	Web	Electronics	Card	2	227.19	0.0	454.38
2024-10-16	Germany	Web	Groceries	Card	3	15.1	0.083	41.55
2024-05-03	France	MOBILE APP	Electronics	CARD	2	316.86	0.094	573.85
2024-06-27	ireland	Mobile App	Groceries	Card	1	16.49	0.0	16.49
2024-09-05	Ireland	Mobile App	Electronics	card	4	301.11	0.0	1204.45
2025-04-14	Ireland	Mobile App	Books	Card	4	21.96	0.053	83.18
2024-09-22	Spain	 Web	Home	Card	3	85.74	0.0	257.22
2025-04-26	Ireland	Web	Electronics	Card	5	282.73	0.098	1275.71
2024-08-28	UK		Electronics	 Card 	2	308.52	0.0	617.04
2025-01-11	ireland	Mobile App	Clothing	Cash	2	44.6	0.041	85.58
2024-05-18	UK	Web	Home	Cash	1	88.72	0.055	83.85
2024-12-07	 Ireland	 Web	Electronics	Card	5	165.1	0.0	825.52
2024-08-28	IRELAND	Web	Home	 Card	5	85.91	0.085	393.18
2024-10-18	Ireland	Mobile App 	ELECTRONICS		1	384.86	0.0	384.86
2024-10-20	Spain	Web	Books	Card	2	20.14	0.04	38.67
2024-08-06	Spain	Store Kiosk	CLOTHING	Card	4	44.4	0.1	159.76
2024-08-09	uk	Web	Clothing	Card	4	35.57	0.054	134.6
2025-03-25	Spain	 Web	Electronics	Cash	4	263.84	0.06	991.79
2024-06-24	Germany	Mobile App	Electronics	Card	2	351.08	0.057	662.06
2025-04-10	UK	Web	Groceries	Cash	4	15.37	0.0	61.49
2024-12-09	Germany	mobile app	Home	Card	1	75.32	0.0	75.32
2025-01-01	spain	Mobile App	Groceries	 PayPal	3	11.54	0.0	34.63
2025-02-09	Ireland	Store Kiosk	Home	Card	2	93.67	0.055	176.96
2024-08-19	Ireland	Mobile App	Clothing	Cash	5	52.87	0.043	252.99
2025-01-13	Spain		Electronics	Cash	3	306.26	0.026	894.77
2024-08-07	Ireland	Web 	Electronics	PayPal	1	299.08	0.004	298.01
2025-04-29	UK	 Web	Groceriess	Card	5	14.88	0.0	74.42
2024-06-07	Ireland	Web	Books	PayPal	4	15.62	0.0	62.5
2024-05-21	 Ireland	Web	Electronics	Card	2	263.67	0.118	465.38
2024-06-24	Ireland	Mobile App	Clothing	PayPal	4	37.6	0.062	141.06
2024-08-26	France	Mobile App	Groceries	Voucher	3	14.6	0.0	43.79
2025-04-23	UK	Mobile App	Books	PayPal	2	18.08	0.031	35.05
2024-11-04	Germany	Mobile App	CLOTHING	PayPal	5	47.33	0.115	209.41
2024-09-20	UK	Mobile App	Home	PayPal	4	63.0	0.0	251.99
2025-04-11	UK	Web	Electronics	Cash	3	258.32	0.08	713.1
2024-09-19	UK	Web	Electronics	 card 	1	412.46	0.0	412.46
2024-10-24	Spain	Mobile App	Electronics	pay pal	5	266.09	0.0	1330.47
2025-02-08	 Ireland	Website	Clothing	Card	1	67.3	0.0	67.3
2025-04-30	France	Web 	Books	Card	3	23.48	0.096	63.71
2024-10-23	Ireland	Web	Electronics	Card	2	378.42	0.098	682.67
2024-06-28	France	Store Kiosk	 Groceries 	Card	5	17.63	0.0	88.17
2025-02-10	France	Web 	Groceries	Card	5	18.2	0.0	91.01
2024-09-03	Ireland	Web	Groceries	Voucher	2	16.97	0.069	31.59
2024-10-18	UK	Web	Groceries	Card	4	14.86	0.084	54.46
2024-11-30	UK	Web	Electronics 	card	5	230.04	0.091	1045.93
2024-10-24	UK	Web	Home	Card	4	72.05	0.0	288.19
2024-11-01	France	Mobile App	 Groceries	PayPal	1	16.75	0.056	15.82
2025-04-17	UK	Mobile App	Electronics	CARD	5	223.86	0.047	1066.69
2025-03-02	UK	Web	Clothing	PayPal	4	36.46	0.042	139.79
2024-07-08	UK	Mobile App	Groceries	Card	2	13.91	0.025	27.14
2024-09-08	Ireland	Mobile App	Home	Cash	3	71.47	0.0	214.42
2024-10-30	France	Web	 Books	Card	1	19.23	0.064	18.0
2025-04-14	Germany	Mobile App	Electronics	Card	4	272.2	0.071	1011.51
2024-11-15	Ireland	Mobile App	Groceries	PayPal	2	18.34	0.0	36.69
2024-09-16	Ireland	mobile app	Clothing	paypal	1	53.99	0.0	53.99
2024-06-20	UK	Mobile App	Home	Card	2	113.96	0.018	223.84
2024-10-02	Ireland	mobile app	Clothing	Card	4	40.52	0.043	155.18
2025-03-02	UK	Web	Groceries	Card	2	21.87	0.065	40.9
2024-07-15	UK	Web	Electronics	card	5	306.42	0.041	1469.97
2024-10-19	ireland		Home	CASH	3	87.99	0.097	238.44
2024-08-22	UK	Mobile App	electronics	CASH	1	235.34	0.019	230.83
2024-10-20	Ireland	Mobile App	Groceries	Card	2	9.26	0.017	18.2
2024-10-31	Ireland	Web	Books	Card	5	15.5	0.0	77.5
2024-11-13	Germany	Mobile App	 Clothing 	PayPal	2	69.82	0.0	139.63
2025-01-07	Ireland		books	PayPal	5	16.67	0.07	77.54
2024-09-28	France	Mobile App	Groceries	PayPal 	3	14.98	0.071	41.74
2025-01-18	France	Web	Groceries	PayPal	1	17.31	0.071	16.07
2024-11-03	Ireland	Web	Electronics	card	1	382.91	0.0	382.91
2024-07-29	Germany	Web	 Groceries 	Card	3	11.09	0.071	30.91
2024-11-14	Germany	Web	Clothing	Voucher	4	55.66	0.043	213.11
2024-12-04	 Ireland	Web	Clothing	Voucher	3	55.66	0.0	166.99
2025-04-05	GERMANY	Web	Clothing	Card	5	46.63	0.0	233.13
2024-07-09	Ireland	Web	Electronics	Voucher	2	323.7	0.0	647.4
2024-07-15	Germany	Web	Clothing	Cash	4	43.26	0.017	170.15
2024-11-19	France	Web	Groceries	Cash	2	12.14	0.0	24.29
2025-04-24	Ireland	Mobile App	Electronics 	Card	1	342.09	0.0	342.09
2024-11-10	IRELAND	 Mobile App 	Groceries	card	5	18.5	0.0	92.49
2025-03-02	Germany	Mobile App	Electronics	Card	1	336.96	0.051	319.69
2024-05-05	France	Web	Electronics	Cash	4	318.98	0.072	1183.46
2024-10-03	Ireland	WEB	Groceries	Card	1	16.41	0.041	15.74
2024-05-04	UK	STORE KIOSK	Groceries	PayPal	3	16.27	0.057	46.05
2024-05-21	France	Web	 Groceries 	Card	5	14.52	0.032	70.27
2024-09-23	Ireland	Web	Clothing	Card	4	55.28	0.091	201.08
2024-07-14	Ireland	Web	Electronics	Card	4	264.12	0.039	1014.88
2024-05-17	Ireland	Web	CLOTHING	PayPal	3	45.55	0.111	121.53
2024-05-19	Spain	Store Kiosk	Clothing	Card	2	37.66	0.099	67.86
2025-02-16	Germany	Web	Groceries	Card	2	14.13	0.0	28.26
2025-03-17	France	store kiosk	Groceries	Card	1	14.59	0.048	13.88
2024-06-23	France	Web 	Home	Card	1	62.38	0.088	56.88
2025-02-22	Ireland	Mobile App	Home	Card	4	66.13	0.038	254.44
2025-01-24	France	Store Kiosk	Electronics	PayPal	4	379.06	0.022	1482.32
2025-02-02	Ireland	Store Kiosk	Books	Card	5	22.1	0.102	99.29
2024-10-31	UK	Web	Home	Card	2	66.2	0.069	123.32
2024-06-03	Ireland	Web 	Electronics	PayPal	2	266.66	0.037	513.36
2024-06-07	Ireland	MOBILE APP	Books	PayPal	4	23.05	0.072	85.54
2024-08-25	France		BOOKS	Card	5	24.51	0.015	120.7
2024-09-13	uk	Web	Electronics	Cash	4	219.34	0.067	818.64
2025-04-16	Ireland	Mobile App	Books	Voucher	3	27.09	0.0	81.26
2025-04-09	UK	Store Kiosk	Groceries	Card	2	15.89	0.083	29.13
2024-06-24	Ireland	Web	Books	PayPal 	5	22.87	0.007	113.55
2024-05-04	UK	Web	Clothing	card	3	54.57	0.059	154.01
2025-03-07	UK	Mobile App	Clothing	Card	2	52.13	0.0	104.27
2024-11-05	Spain	mobile app	Clothing	Card	2	54.98	0.0	109.96
2025-02-02	France	Web	Home	Card	2	58.35	0.072	108.26
2024-06-17	Ireland	Web	Groceries	Credit Card	3	17.04	0.032	49.48
2025-03-21	Ireland	 Mobile App 	BOOKS	PayPal	4	20.54	0.0	82.15
2025-02-20	 Spain	Web	Groceries	Cash	1	19.39	0.077	17.91
2025-04-06	Ireland	Mobile App	Electronics	card	3	218.1	0.0	654.31
2025-03-02	Ireland	 Web	Groceries	Cash	3	15.37	0.0	46.1
2024-10-14	UK	Store Kiosk	Groceries	Cash	4	17.52	0.072	65.06
2024-06-11	Ireland	Mobile App	Groceries	Card	4	9.98	0.0	39.94
2025-02-24	Ireland	Mobile App	Books	Paypal	5	16.06	0.03	77.88
2024-11-14	Germany	Web	Electronics	Credit Card	2	343.46	0.048	653.67
2025-01-09	UK	Mobile App	Clothing	card	3	59.05	0.035	170.94
2024-07-09	France	Web	Books		5	14.38	0.0	71.91
2025-02-21	Spain	Web	Home	PayPal	2	56.19	0.0	112.37
2025-04-20	Ireland 	Store Kiosk	Books	PayPal	4	25.47	0.0	101.9
2024-09-27	Germany	Web	BOOKS	 Voucher	4	23.16	0.079	85.29
2024-10-14	UK 	Mobile App	Clothing	 Card	4	67.9	0.0	271.61
2025-01-12	UK	Store Kiosk	Clothing	Cash	2	42.04	0.0	84.08
2024-09-11	UK	Store Kiosk	Clothing	PayPal	4	54.81	0.0	219.25
2025-02-02	ireland	Web	Books	Credit Card	5	22.61	0.092	102.66
2025-04-09	Spain	Web	Groceries	 CARD	5	17.24	0.074	79.78
2025-01-11	France	Web	Groceries	Card	1	15.85	0.059	14.91
2024-10-11	UK	Mobile App	Clothing	Card	1	59.52	0.053	56.38
2025-04-10	Ireland	Mobile App	Home	Cash	3	52.31	0.0	156.93
2025-03-18	Ireland	Mobile App	Home	Card	1	112.26	0.0	112.26
2025-04-28	 Ireland	Mobile App	Clothing 	Cash	2	58.23	0.117	102.84
2024-12-30	France	Mobile App	Books	Card	4	15.96	0.0	63.83
2024-11-22	Germany	Mobile App	Books	card	4	14.62	0.038	56.26
2024-09-29	Spain	Web	Clothing	Card	5	62.31	0.0	311.56
2024-08-01	Ireland	MobileApp	 Clothing	card	1	45.11	0.0	45.11
2025-04-20	Ireland	Web	Electronics	Card	5	358.71	0.027	1745.73
2024-05-31	UK	MOBILE APP	Books	Card	3	26.42	0.078	73.06
2024-06-02	Germany	Web 	Groceries		2	6.11	0.06	11.48
2024-09-22	 Ireland 	Store Kiosk	Groceries	PayPal	3	13.65	0.039	39.35
2025-01-29	UK	Mobile App	Home	 PayPal	1	88.0	0.023	85.98
2024-11-20	UK	Mobile App	Groceries	Card	5	17.85	0.041	85.59
2025-04-24	France	Mobile App	Electronics	Card 	2	320.57	0.028	623.02
2024-10-11	UK	 MOBILE APP	Clothing	PayPal	1	47.8	0.096	43.23
2024-11-15	France	Store Kiosk	Clothing	Card	1	48.84	0.0	48.84
2024-12-28	UK	Web	 Clothing	PayPal	1	52.75	0.0	52.75
2025-03-27	UK	 Web 	Clothing	Card	4	59.04	0.103	211.75
2024-10-05	FRANCE	Web	Electronics	PayPal	4	258.8	0.049	984.59
2025-03-08	uk	Mobile App	Groceries	PayPal	3	13.5	0.077	37.38
2025-04-14	Germany	 Mobile App 	Clothing	Card	5	38.03	0.0	190.13
2025-03-30	Germany		Groceries	Paypal	4	15.6	0.0	62.42
2024-07-04	germany	Web	Electronics	card	5	359.06	0.041	1721.36
2024-08-23	UK	Mobile App	Home	Credit Card	2	86.58	0.023	169.15
2024-10-12	Spain	Web	Groceries	Card	2	15.44	0.007	30.65
2024-11-02	Ireland	Web	Books	PayPal	3	14.02	0.02	41.19
2024-07-26	UK 	Store Kiosk	Home	Cash	1	110.59	0.0	110.59
2024-09-26	Ireland	Web	Clothing	Cash	3	67.25	0.0	201.74
2024-11-12	France	Web	Clothing	Card	3	69.98	0.0	209.93
2025-02-05	Ireland	Web	Groceries	Card	1	17.89	0.008	17.75
2024-08-28	France	Store Kiosk	Groceriess	Card	1	14.43	0.055	13.63
2024-08-14	Germany	Web	Clothing	PayPal	1	53.68	0.0	53.68
2024-12-05	UK	Web	Home	PayPal	4	81.25	0.046	309.9
2024-08-09	Spain	Web	Groceries	Card	4	17.86	0.073	66.19
2024-07-16	ireland	Web	Clothing	Cash	4	54.18	0.0	216.73
2024-07-14	Germany	Web	Groceries	Cash	4	12.68	0.0	50.72
2024-11-01	Ireland	 Web 	Electronics	Card	5	302.67	0.043	1447.89
2024-08-28	Spain	Web	Books	Card	2	20.97	0.0	41.93
2025-03-24	UK	WEB	Clothing	Card	5	56.41	0.078	259.95
2024-11-28	Germany	mobile app	Books	PayPal	3	20.92	0.0	62.76
2024-06-18	Germany	Mobile App	Electronics	Card	5	286.2	0.0	1430.99
2024-12-02	Spain	Web	Groceries		4	13.38	0.094	48.47
2024-11-21	UK	Web	Home	PayPal	5	73.17	0.037	352.3
2024-08-08	France	web	Clothing	PayPal	3	35.83	0.055	101.62
2024-05-18	Spain	Mobile App	Groceries	Card	1	15.33	0.029	14.89
2025-01-27	Spain	MOBILE APP	Home	Voucher	2	87.53	0.034	169.05
2024-10-11	GERMANY	Mobile App	Clothing	Card	1	59.22	0.003	59.07
2024-07-06	Spain	Web	Electronics	PayPal	5	271.85	0.037	1309.46
2024-10-12	Ireland	Mobile App	Clothing	Card	5	35.47	0.072	164.65
2024-06-13	Ireland	Web	Electronics	Card	1	275.37	0.0	275.37
2024-11-12	Ireland	Mobile App	BOOKS	Card	4	16.48	0.043	63.12
2024-07-14	UK	Website	grocery	Card	2	12.1	0.063	22.66
2024-11-28	Germany	Mobile App	Books	Card	4	22.12	0.045	84.48
2025-01-26	UK	WEB	Electronics	Card	3	411.04	0.028	1199.0
2024-06-20	Spain	Web	Electronics	Card	1	292.58	0.059	275.4
2024-08-13	 Ireland 	Mobile App	Groceries	Card	2	12.69	0.0	25.37
2024-05-27	Ireland	 Store Kiosk	 Clothing 	 Voucher	2	63.14	0.039	121.4
2024-08-01	France	Mobile App	Clothing	Card	3	51.06	0.04	147.03
2025-04-14	Ireland	Web	 Books 	PayPal	5	17.3	0.0	86.49
2025-02-13	Ireland	mobile app	Books	PayPal	4	24.24	0.053	91.86
2024-06-13	UK	Web	Home	Card	3	64.29	0.028	187.37
2024-10-01	 UK 	Web	Electronics		3	324.29	0.05	923.95
2024-06-29	Spain	Web	 Groceries	Card	5	21.74	0.0	108.72
2025-03-10	Germany	Mobile App	Electronics	Card	4	292.57	0.052	1109.31
2025-01-09	France	 Store Kiosk 	Clothing	Card	1	54.81	0.072	50.86
2025-03-24	Ireland	Web	Home	Card	3	61.14	0.035	176.96
2024-09-13	uk	Web	Clothing	Card	4	42.22	0.056	159.36
2024-07-02	France	Web 	Electronics	VOUCHER	5	289.65	0.03	1404.18
2025-04-13	UK	Web	Groceries	PayPal	2	15.93	0.04	30.58
2025-03-06	Germany	Web	Books	Card	3	18.6	0.078	51.44
2025-04-15	Germany	Web	Electronics	Cash	1	244.43	0.069	227.49
2024-06-08	IRELAND	Mobile App	Electronics	Voucher	2	329.3	0.066	614.83
2024-08-31	France	Mobile App	Clothing	Card	4	28.89	0.0	115.57
2024-09-14	UK	Mobile App	Electronics	PayPal	5	271.12	0.039	1302.2
2024-08-16	 Ireland	Web	Clothing	PayPal	4	43.87	0.072	162.9
2025-04-23	UK	Web	Electronics	PayPal	5	229.61	0.0	1148.03
2024-10-31	 UK	Mobile App	Electronics	 Paypal	1	323.43	0.04	310.54
2024-06-17	Ireland	Website	Clothing 	Card	3	55.33	0.003	165.53
2024-08-26	Spain	 Mobile App 	Clothing	Card	4	52.83	0.053	200.1
2025-02-03	Ireland		Groceries	PayPal	4	17.94	0.056	67.72
2024-05-14	Germany	MOBILE APP	Clothing	Card	2	60.27	0.0	120.54
2024-09-05	Germany	Web	Groceries	Card	3	17.91	0.05	51.06
2024-12-07	Ireland	Mobile App	Electronics	Card	1	347.99	0.037	335.16
2025-02-28	Ireland	Web	Electronics	Cash	3	234.89	0.142	604.91
2025-04-01	GERMANY	Website	Electronics	Card	1	373.39	0.038	359.13
2024-12-03	UK		Electronics	Card	4	343.01	0.101	1233.21
2024-05-18	Ireland	Web	Books	Card	4	21.78	0.037	83.86
2024-11-19	Ireland	Store Kiosk	Electronics	Voucher	1	295.88	0.0	295.88
2024-10-15	UK	MobileApp	Groceries	Card	4	16.64	0.026	64.81
2024-11-21	Spain	 Mobile App 	Groceries	Card	1	13.46	0.026	13.12
2024-06-10	Ireland	Web	Books	Card	2	18.97	0.0	37.93
2024-06-16	UK	Web	Groceries	Card	2	17.29	0.0	34.58
2025-04-18	Ireland	Web	Books 	Card	5	24.73	0.019	121.33
2024-11-18	France	Web	Groceries		4	12.8	0.0	51.18
2025-02-05	Ireland	Web	Groceries	PayPal	3	17.54	0.0	52.63
2025-04-30	 UK	Mobile App	Home	PAYPAL	4	81.59	0.011	322.62
2024-12-26	UK	Store Kiosk	electronics	PayPal	2	216.11	0.03	419.2
2024-08-24	Germany	Web	Groceries	Card	2	10.6	0.019	20.81
2024-08-03	Ireland	Web	clothing	Card	2	40.56	0.0	81.12
2024-08-13	Ireland	Mobile App	Groceries	Card	5	15.85	0.035	76.49
2024-11-28	U.K.	Store Kiosk	Books	Card	3	20.62	0.081	56.85
2024-11-04	Germany	 Store Kiosk 	BOOKS	Card	4	16.41	0.0	65.62
2024-10-30	UK	Mobile App	Groceries	Voucher	3	14.43	0.0	43.28
2024-06-28	Uk	Web	Home	PayPal	4	87.12	0.043	333.38
2024-12-24	Spain	Mobile App	Clothing	PayPal	3	50.14	0.0	150.43
2024-10-13	germany	Web	Clothing	Card	1	46.2	0.037	44.48
2024-05-07	 Germany	store kiosk	Books	Card	5	27.22	0.061	127.81
2024-09-19	Ireland	 Web	Home	 PayPal 	2	91.26	0.1	164.28
2025-01-21	Ireland	Web 	Electronics	Card	5	262.03	0.065	1225.19
2024-11-27	 Ireland 	Mobile App	Clothing	Card	3	25.18	0.0	75.55
2024-07-02	Ireland		Groceries	PayPal	4	15.81	0.075	58.54
2024-06-11	Ireland	Web	Groceries	Card	3	16.29	0.079	45.04
2024-09-26	Germany	Store Kiosk	Clothing	Cash	4	53.91	0.088	196.56
2024-06-23	Germany	Mobile App	Books	Cash	2	19.98	0.052	37.88
2024-05-14	Spain	Web	Books	Card	1	23.59	0.102	21.18
2025-03-20	Ireland	Web	Electronics	Voucher	1	320.17	0.0	320.17
2025-04-11	Ireland	Store Kiosk	Books	Credit Card	2	18.95	0.0	37.9
2025-04-15	ireland	Web	Electronics	PAYPAL	3	155.12	0.043	445.28
2025-01-27	Ireland	WEB	Electronics	Card	2	307.85	0.034	594.82
2025-03-16	IRELAND	Mobile App	ELECTRONICS	Card	2	267.79	0.06	503.56
2024-12-30	UK	 Mobile App	Clothing	 Card	5	52.63	0.028	255.88
2024-08-16	France	Store Kiosk	Groceries	Voucher	5	21.65	0.0	108.27
2024-09-27	Ireland	Web	Electronics	PayPal	1	287.5	0.01	284.54
2025-03-27	Germany	Web	Home	PayPal	5	76.03	0.046	362.54
2024-06-06	UK	Mobile App	clothing	Cash	5	47.0	0.0	234.99
2024-05-06	Germany	mobile	Electronics	Card	5	229.13	0.107	1023.36
2024-07-07	Germany	Web	home	Voucher	2	86.47	0.054	163.67
2025-02-20	Ireland	MOBILE APP	Groceries	Cash	2	20.41	0.113	36.22
2025-01-07	UK	Store Kiosk	Books	PayPal	2	21.21	0.046	40.49
2024-05-15	UK	Web	Electronics	card	2	163.45	0.05	310.62
2024-05-26	IRELAND	Web	Groceriess	card	4	15.04	0.0	60.18
2025-04-23	Germany	Store Kiosk	Electronics	PayPal	2	290.84	0.068	541.94
2024-11-04	Ireland	Web	 Books	Card	2	21.66	0.054	41.0
2024-09-30	germany	MOBILE APP	Books	 Card	2	16.02	0.064	29.99
2025-03-17	France	Web	Books	card	4	25.38	0.056	95.82
2024-11-09	Ireland	Web 	Groceries	paypal	5	14.17	0.056	66.9
2024-09-04	Spain	Mobile App	Books	Card	5	20.21	0.0	101.04
2025-03-17	UK	store kiosk	Groceries	PayPal	5	13.84	0.0	69.21
2024-06-26	 Ireland	Website	Clothing	Card	4	48.21	0.01	190.84
2024-09-04	Spain	Web	Books	PayPal	2	18.62	0.017	36.6
2025-01-20	UK	Mobile App	Home	pay pal	3	91.92	0.05	262.05
2025-03-22	Germany	Store Kiosk	 books	Cash	2	16.64	0.0	33.29
2024-12-28	Ireland	Web	Clothing	Cash	3	37.68	0.0	113.03
2024-11-03	Ireland	Mobile App	Electronics	Cash	3	262.99	0.072	732.27
2024-06-21	France	Mobile App	Clothing	card	2	43.92	0.097	79.3
2024-08-05	Ireland	Mobile App	Electronics	CARD	3	364.3	0.02	1071.59
2025-02-11	Germany	Mobile App	Clothing	Card	5	41.37	0.023	202.0
2024-12-19	UK	Web	Books	 Card 	1	27.88	0.007	27.67
2024-05-09	 France 	Store Kiosk	Home	Card	4	93.99	0.0	375.95
2025-02-24	Ireland	Web	Books	Card	2	20.82	0.0	41.64
2024-09-28	Spain	Web	 Home	PayPal	5	71.11	0.049	338.13
2024-09-13	Germany	Web	Groceries	Card	4	15.54	0.032	60.15
2024-05-02	Germany	Mobile App	Clothing	Card	5	23.07	0.052	109.41
2025-03-03	Ireland		groceries	Card	3	11.6	0.015	34.27
2024-12-27	 France 	Mobile App	 Clothing	 Cash	5	48.22	0.044	230.54
2025-01-10	Germany	STORE KIOSK	Groceries	PayPal	5	15.89	0.066	74.24
2024-10-05	France	Web	Clothing	Cash	5	61.76	0.029	299.73
2025-02-05	Germany	Web	 Clothing	Card	1	44.42	0.083	40.75
2025-03-28	 Ireland	Store Kiosk	Groceries	cash	1	21.64	0.027	21.05
2025-02-07	Ireland	 Mobile App	Electronics	Card	2	187.76	0.019	368.45
2024-09-28	UK	Web	Electronics	Card	1	351.7	0.0	351.7
2024-10-04	uk	Web	Groceries		2	16.4	0.044	31.34
2024-07-26	Germany	Web	Electronics	pay pal	3	300.07	0.077	830.74
2024-05-29	France	Web	ELECTRONICS	 Card 	3	249.66	0.036	722.08
2025-03-09	UK	Web	Home	Cash	3	92.38	0.032	268.31
2024-08-08	UK	web	electronics	PayPal	5	296.09	0.0	1480.43
2024-09-16	Ireland	Mobile App	 Books 	Card	1	21.29	0.019	20.9
2024-12-22	UK	Web	Electronics	PayPal	3	410.48	0.0	1231.44
2025-03-12	Ireland	Web	Clothing	Card	3	47.11	0.0	141.33
2025-01-11	UK	Mobile App	GROCERIES	Cash	3	14.55	0.1	39.29
2024-11-30	UK	Mobile App	Electronics	PayPal	3	247.6	0.061	697.76
2024-07-09	Ireland	Web	clothing	Card	2	34.22	0.031	66.32
2025-01-28	Ireland	Web	Clothing	Cash	1	40.6	0.0	40.6
2024-09-09	Spain	WEB	Electronics	PayPal	3	247.43	0.066	693.21
2024-09-02	Ireland	Web	Clothing	card	4	64.55	0.062	242.15
2025-02-15	Ireland	Website	 Electronics	 CARD 	3	238.37	0.064	669.46
2025-01-01	Germany	Web	Groceries 	Card	4	15.75	0.056	59.46
2025-04-23	France	Web	Clothing	Card	5	51.33	0.009	254.33
2024-12-11	UK	Web	Home	PayPal	2	59.25	0.054	112.13
2025-04-06	UK 	Web	Books	PayPal	2	23.96	0.032	46.38
2024-07-14	Germany	Mobile App	Books	 PayPal 	3	19.07	0.0	57.21
2024-11-03	France 	Website	Home	PayPal	4	61.27	0.012	242.12
2024-11-12	Ireland	Web	Electronics	Card	1	239.2	0.0	239.2
2025-01-24	France	Mobile App	CLOTHING	Card	4	52.66	0.048	200.45
2025-03-24	 UK 	WEB	Electronics	Cash	4	320.99	0.0	1283.94
2024-09-15	Ireland	Store Kiosk	GROCERIES	Card	5	17.13	0.099	77.2
2025-03-12	Ireland	Mobile App	Books	Voucher	4	25.82	0.064	96.66
2025-03-03	 France	Mobile App	Electronics	paypal	5	402.88	0.036	1941.85
2024-07-27	Ireland	Web	Home	Card	3	106.01	0.019	311.9
2024-11-08	France	Mobile App	Groceries	Cash	1	17.14	0.017	16.85
2024-07-02	 France 	Mobile App	Groceries	Card	3	8.56	0.03	24.9
2024-09-03	UK 	Web	BOOKS	Card	4	14.25	0.049	54.23
2024-10-24	UK	Web	Clothing	Card	4	32.66	0.0	130.65
2025-02-18	ireland	Web	Groceries	pay pal	2	11.87	0.0	23.74
2024-12-20	Ireland	web	Clothing	Cash	3	56.92	0.0	170.76
2025-03-26	ireland	Mobile App	Home	Card	2	83.96	0.054	158.81
2024-07-04	UK	Store Kiosk	Clothing 	Card	5	56.55	0.032	273.56
2025-03-19	Spain	Web	Books	Card	4	20.57	0.047	78.36
2025-03-16	UK	Web	Books	Card	5	19.58	0.0	97.9
2024-07-20	Spain	Web	electronics	Card	1	291.62	0.028	283.34
2024-08-28	France	MobileApp	Electronics	Card	4	331.36	0.0	1325.42
2024-06-05	GERMANY	 web 	ELECTRONICS	Card	2	357.92	0.13	623.0
2024-09-09	Ireland	web	 Clothing 	Card	4	54.69	0.07	203.53
2024-06-10	Uk	Web	Groceries	Card	3	15.57	0.055	44.15
2024-10-30	France	Mobile App	Books	Card	3	15.79	0.081	43.52
2024-07-03	France	Mobile App	electronics	Card	5	360.04	0.0	1800.2
2025-01-17	ireland 	Mobile App	HOME	Card	5	112.13	0.0	560.66
2025-01-04	 Ireland	Web	Clothing	Card	4	37.71	0.084	138.11
2024-05-10	Germany	MobileApp	Home	pay pal	2	81.91	0.0	163.83
2024-12-23	UK	Mobile App	Electronics		2	264.57	0.051	502.37
2025-01-06	UK	WEB	Home	Card	4	95.93	0.065	358.73
2025-02-14	Ireland	Mobile App	Books	Voucher	4	19.36	0.013	76.45
2025-02-08	UK	Web	Clothing	Credit Card	2	64.48	0.0	128.96
2024-11-08	 Ireland	Mobile App	Clothing	PayPal	2	46.75	0.042	89.53
2024-08-02	Ireland	Web	Electronics	PayPal	3	266.13	0.0	798.4
